sub,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
sub-pa1372,1,61.4033,56.94096,59.206177,57.22021,56.930016,57.457157,59.66296,60.906143,61.308163,61.484524,63.639214,63.21357,61.086426,58.71967,61.321556,62.433502,60.16881,59.431652,59.701336,62.43904,63.06115,61.799328,60.33619,60.290432,59.035477,61.517124,62.849224,63.247566,61.8972,61.679085,62.197746,62.721542,58.613358,60.46387,62.875072,59.840958,60.83526,60.000313,61.603123,60.71305,58.682423,60.89225,62.95716,63.887466,62.590736,63.31101,62.730072,62.458046,59.83101,61.51872,61.20656,61.166454,60.984814,60.867626,64.43207,65.992134,65.1091,64.528946,65.49715,64.60192,63.964817,63.09358,61.400127,63.832607,64.176704,60.88398,62.22458,64.509964,62.888416,61.29791,59.742535,61.64052,60.376106,60.085648,59.439,61.02834,56.920807,54.328632,56.27383,58.79641,58.353687,55.47582,55.197857,56.925667,60.951023,60.001106,59.36244,59.77799,58.883244,59.53983,58.44524,59.760517,60.53197,62.684372,63.213654,63.258003,63.499744,63.81913,62.74957,59.450497,60.02741,58.05703,58.09844,61.74724,62.336945,59.334347,55.57273,61.00927,60.240276,55.975197,54.566185,56.843166,58.664257,56.13185,56.007225,58.017483,57.641968,53.493076,50.849445,50.725914,52.548485,51.37865,51.638535,55.801388,57.38934,55.58755,56.27337,58.534283,59.60419,54.918633,51.491554,54.91726,56.98549,57.287598,59.091843,54.903385,55.447517,58.154427,55.606255,51.81457,52.813747,51.998325,53.91593,52.541878,51.289993,51.89908,52.55167,52.5768,53.2099,54.65768,56.29251,54.526413,51.104218,45.855785,44.5041,40.944107,47.780586,54.617065,57.212032,59.13974,59.481533,57.886776,60.242146,59.13621,56.357372,56.208366,56.513695,56.895355,56.632767,51.748894,52.66387,52.91619,48.53732,49.61032,48.39074,53.960896,58.587666,56.650944,50.454872,49.51469,52.418224,53.747253,54.944668,54.48726,52.190014,51.995968,54.183765,54.285282,54.72644,53.438545,54.454567,53.57817,52.38884,53.872234,54.94151,54.509155,50.28963,48.196495,48.340748,47.663437,48.524162,51.07548,50.238777,45.74435,45.504578,45.671673,43.206947,42.09128,47.447216,51.354656,48.97488,46.99266,49.054928,49.147636,46.992783,42.38768,41.026386,42.965973,46.430557,52.527145,52.803722,51.18877,51.53862,47.829807,41.43152,40.452507,38.257763,39.103497,42.492844,44.035404,48.158867,51.11584,51.546474,50.961113,46.0725,44.524216,45.10722,45.000553,47.161125,47.51913,48.3913,48.949554,49.439716,47.47971,48.357285,47.573254,45.633606,42.740902,47.562363,49.974487,49.982967,50.92553,48.03295,42.488407,40.982826,42.221024,44.080578,44.940468,46.33944,48.99069,48.090946,49.068096,53.08914,53.32101,50.593456,48.549114,44.54957,42.98188,48.748375,51.517883,52.018433,47.533657,44.98977,44.467556,45.99995,47.77012,50.986244,53.109123,50.830856,52.614147,54.577408,52.832245,48.3699,46.161892,46.343735,46.043125,41.34513,41.9401,44.857315,45.64221,48.7916,53.560303,58.333233,60.203934,53.661785,53.23414,53.790054,53.266724,52.363106,54.61933,54.22138,51.126892,52.349773,49.94826,47.091976,50.54705,51.72673,47.47663,44.64001,44.675465,45.656433,43.848286,43.488586,42.894814,41.49082,39.87154,41.037086,42.53409,41.502823,44.86362,48.363213,47.198986,45.660793,46.60529,48.73338,49.063866,48.75896,50.680416,50.562584,48.04675,51.806545,51.89341,44.7129,41.404865,41.543884,42.378807,40.969173,45.482857,51.52473,52.86848,52.023716,54.912315,57.39731,58.931202,57.84769,59.144573,59.845123,58.47021,55.820156,53.880466,57.091354,54.649704,50.48507,51.435917,51.90174,48.877125,49.70987,47.692265,44.447227,44.88902,44.642788,45.380894,45.883423,46.955242,49.012257,56.05238,60.07189,59.502632,59.66898,60.187206,57.12246,59.078667,62.66567,63.292244,62.09553,62.113773,63.269566,62.466175,60.10991,57.368782,56.391376,54.12436,53.531433,53.51457,46.42572,46.72678,51.03419,52.36007,51.92801,53.39994,56.077877,54.709084,52.510166,51.179962,49.92909,45.0848,42.71165,44.42047,44.334,45.037296
sub-pa1372,2,55.55278,56.97235,56.57108,56.7594,56.253002,58.916695,58.728302,52.54386,47.64787,49.540348,52.679256,53.100426,49.0018,47.409576,50.127422,56.274055,58.511936,58.110607,54.500843,54.153637,56.20768,52.94186,51.83803,53.26335,48.732838,44.48369,42.896446,44.011425,42.28539,40.72623,42.12422,46.976963,45.71411,41.068275,41.46898,42.82226,41.666946,40.3857,42.879215,46.875107,48.66277,44.121655,41.881916,46.490788,48.97935,42.188393,38.278225,44.518726,48.550293,44.274555,41.900597,47.869457,51.33712,53.385307,55.4768,59.099293,62.432964,64.63146,64.13923,61.59437,57.847553,58.922634,59.622944,56.387077,56.707905,57.20186,56.774967,51.82434,47.363853,48.08086,48.740124,42.488472,41.07231,43.018597,49.33379,54.542156,56.952244,59.894005,60.00002,57.2149,57.52053,59.064487,60.504276,58.36761,57.816486,58.293156,59.902878,60.665318,58.714718,58.26315,55.581738,53.44566,53.415516,56.247887,59.43144,58.871048,57.0494,58.3078,59.564476,59.738132,59.802837,62.024612,62.619778,61.419674,62.948807,64.7071,64.29552,62.75366,62.93779,63.941402,62.271698,59.371326,56.269268,54.650955,56.73512,53.308697,53.902576,57.263012,59.455395,59.166912,57.7315,59.604187,61.47057,60.82225,56.80131,58.06728,59.608276,58.682728,57.256927,57.242615,55.882954,53.59042,54.75278,57.61339,60.27956,61.999516,63.86984,64.6239,62.908833,62.135418,61.422882,62.481457,61.5476,64.61483,64.79248,64.275955,62.9815,60.690125,61.912754,63.65041,62.63099,63.146976,65.0599,65.74871,63.950207,63.704006,62.92375,64.91595,65.19882,64.22534,63.642223,63.733418,62.804134,63.130856,64.23534,64.17627,64.489815,62.243668,62.705406,61.059505,58.017548,51.59848,51.84714,57.567238,59.21019,59.81818,58.66151,56.645916,53.335197,51.78014,54.995216,56.34929,53.696114,56.045048,59.908497,62.77385,65.61146,65.89404,63.03157,60.595688,58.71707,60.454292,62.272343,59.142048,54.71544,56.27177,60.917233,60.131298,55.455917,51.910904,53.37025,55.3728,53.8396,52.868874,56.982845,62.065033,61.237408,59.503197,61.798958,63.54852,66.01443,64.96995,61.289646,61.478153,63.21574,63.121674,59.99363,59.75223,60.733383,60.17603,61.21351,64.3656,65.44659,65.04404,65.44381,67.47742,67.37053,65.195045,64.77182,65.95496,67.02946,67.544334,66.50469,66.4102,65.657455,64.3448,63.9876,61.650093,60.395977,63.817883,66.31357,66.735344,66.54675,65.05775,63.165302,61.691845,63.575256,64.40598,61.514256,59.86564,59.004513,62.52416,66.43245,66.63938,66.20235,66.987404,68.69646,68.5272,65.73477,67.5907,69.35451,67.66204,66.094154,67.244896,65.72231,61.1222,56.015408,56.184048,58.661785,59.621143,58.74867,58.40404,58.355175,57.22392,55.267864,57.216496,63.442406,66.42374,66.02854,66.76829,67.634605,66.5662,68.195175,68.39958,67.48897,65.859924,64.714806,64.934906,67.290825,65.50803,63.336433,64.36896,65.47109,65.79734,62.418163,57.608696,59.243423,59.45901,61.649437,62.368046,63.40641,65.429634,61.938385,59.177753,57.933407,57.247677,56.700798,58.900593,58.90552,58.490833,57.17888,58.866795,58.6188,61.795006,62.1826,58.720913,56.51751,54.333286,52.72696,55.44869,58.137383,59.73568,62.70785,61.155514,59.652138,57.457836,60.396942,64.82955,65.74261,66.69752,68.19333,69.05932,69.47926,69.43871,70.497665,69.3811,67.82293,67.40086,68.39987,66.95827,64.02382,63.693356,61.37774,61.07147,60.550823,64.320854,66.297165,65.38425,62.103962,58.015305,59.125256,59.509766,57.735535,59.421196,60.142242,63.287205,66.223434,64.82092,61.158028,62.050804,62.952717,64.136116,62.161392,56.388836,56.366947,56.900486,57.551773,60.72045,62.665546,63.472675,64.88522,66.22344,66.03842,65.690025,64.71497,63.804443,63.585964,63.54776,65.2937,63.087032,62.638386,58.472862,58.33954,56.088432,53.65813,52.513252,54.537228,60.30032,63.91967,63.671814,62.247875,58.736618,53.292213,54.766697,55.666893,55.089252,57.490646,57.233624,59.840603,62.592888
sub-pa1387,1,67.6814,66.48753,65.38089,65.87778,67.71253,65.49407,60.591595,55.68689,56.690742,62.368454,66.61062,67.99451,68.00134,66.58423,68.60897,66.93022,66.39903,67.84966,69.117165,69.87084,68.70706,66.7602,65.907,63.13307,61.52734,62.394024,62.356724,64.60846,68.07249,69.641754,70.80649,71.17549,71.96167,72.61527,72.824036,72.92818,73.91121,74.99565,73.66193,71.65146,71.08927,71.9342,72.103935,72.550575,71.78323,69.35492,65.96866,67.597,69.31449,70.13462,70.9382,71.68421,70.53678,71.595924,71.49725,70.18124,69.11534,66.46507,66.578865,67.044075,69.30499,71.1361,72.05078,71.956856,70.824425,70.43038,71.325806,71.65186,72.85639,74.38793,75.52682,75.30331,76.439224,76.991295,75.66705,75.83973,76.75533,76.63847,75.916046,74.90608,70.77527,65.04317,57.076244,53.283474,54.101604,53.29726,50.153625,48.552074,44.32422,45.965805,46.44937,45.93045,42.76033,43.55028,49.141235,54.065796,58.96637,63.71714,67.91414,68.9593,69.63489,70.00243,67.99884,64.35277,60.402122,53.168766,46.13107,43.59015,43.094624,43.887867,45.275787,45.356575,43.485714,40.81974,40.206573,43.885708,52.792667,57.200493,60.33477,54.07745,44.748947,44.969734,43.70509,33.84832,22.31993,32.59633,44.56247,55.12591,61.71605,62.95168,57.900776,45.67742,42.537865,46.000687,45.706326,38.526024,27.782997,20.252197,32.740067,42.282394,41.67332,32.279144,18.564396,21.507605,24.450813,27.394024,30.337233,41.708946,49.930786,55.998867,59.375515,61.19388,61.49477,56.399765,46.604477,35.590214,30.294857,23.127316,24.938549,26.749784,28.561018,30.372252,43.310276,50.333847,52.946556,52.59812,48.16332,35.67998,22.254507,22.582935,22.911366,23.239794,23.568222,23.896652,24.22508,38.539974,43.67506,43.008606,40.616154,36.26233,28.489964,17.468657,20.185854,22.90305,25.620245,28.337442,38.320744,34.396454,25.232082,25.290272,25.348461,25.40665,25.464838,25.523027,24.066555,20.86014,22.001078,23.142014,24.282951,25.42389,26.564827,27.705765,38.919052,42.211994,39.516727,37.031837,30.423271,18.759615,,,,,,,23.37126,35.17603,38.368828,40.10872,41.679344,41.10147,32.14548,22.503397,,,,,,,,32.98703,43.332127,47.715702,49.295082,56.5237,62.284058,60.1303,58.355423,55.767796,55.186176,53.63108,53.102207,49.60591,46.86304,40.41883,31.848167,24.887959,36.081413,30.843872,30.68345,24.801853,22.895855,20.989855,18.313032,20.73265,23.152267,25.571886,27.991505,30.411123,32.83074,32.70279,22.918137,,,,,,,22.423115,33.26827,31.881577,34.602142,36.0674,31.841415,23.921827,26.934052,29.045376,21.888348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.936657,32.819523,39.613678,44.80935,46.216,45.188602,39.92668,29.698118,,,,,,,30.708492,19.633688,,,,,,,23.573076,30.245575,30.325409,22.291983,28.158289,29.442287,21.305437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.63007,24.25645,22.882832,21.509212,20.135593,28.95046,22.498768,22.919096,17.570963,,,,,,,,,,,,,,
sub-pa1387,2,72.2272,71.31984,69.42493,69.60105,67.93645,66.95438,67.7805,68.208694,66.29952,64.60477,64.905235,66.87978,68.54833,70.29684,72.0219,74.04463,74.00654,73.45809,74.6213,74.94861,75.285675,75.326065,75.88244,76.166336,75.8372,74.96522,75.32375,75.3791,74.55577,74.06866,73.970436,72.65905,74.523994,77.509,78.15609,76.15042,75.45155,76.16361,76.82153,76.06571,76.312065,75.77083,75.92371,76.550545,75.53062,73.46634,71.41675,70.48882,71.668175,72.19114,71.3261,68.98509,68.993706,69.19327,68.34379,68.11804,68.711174,70.1055,71.39411,72.969246,73.797295,74.99003,75.350174,75.04536,74.66025,73.732376,73.22718,72.01297,69.956345,72.27598,73.18875,74.54774,75.14618,75.274086,74.33624,72.96895,70.82881,71.230316,73.80968,76.73948,77.39437,77.23555,77.99679,78.71943,79.70918,79.35655,79.899666,80.58893,80.168304,79.04461,78.98832,79.14183,77.88575,74.1335,72.34536,75.45028,78.08687,78.231155,78.25682,78.215,77.62754,75.13389,74.58103,76.48461,77.64757,78.130035,77.9641,77.66246,77.26081,77.50533,76.72713,74.35673,72.879265,73.43963,74.58714,75.84298,75.875534,76.28538,76.55396,76.51238,74.336075,68.8153,69.561,72.09721,72.453285,74.40963,75.39498,75.01673,74.98335,73.8381,68.94145,68.94497,67.820816,65.416145,65.03496,67.49112,66.9573,66.001564,64.83438,66.08075,68.581635,69.2148,68.056465,68.05436,64.58153,63.05282,64.05471,63.57505,66.99463,67.61496,67.58862,66.50053,64.64626,61.086178,58.043106,61.394264,64.89518,66.29562,69.75429,71.47864,69.593834,64.47854,60.39111,63.39472,66.94829,70.29194,71.86209,70.44537,68.012695,68.54053,70.9045,71.96936,70.04845,68.44223,67.35197,68.3262,70.52419,70.86377,71.50133,71.987,71.93335,67.946526,61.48878,63.766575,67.93292,69.98686,73.2579,74.25845,73.82199,73.525635,73.25823,71.300865,67.08472,64.90797,65.42861,66.86091,68.09206,71.33141,73.35999,74.38887,73.611534,71.52304,68.00228,60.561478,59.93183,60.491734,56.236347,49.654823,50.399136,51.457233,56.75749,60.403538,61.669712,63.07097,66.352974,65.105515,63.213917,65.4071,66.61576,65.58897,67.86712,72.02797,74.828156,76.51751,77.07833,77.968155,77.81021,75.78339,75.15228,74.32629,73.06541,68.695335,62.474964,60.019043,60.38313,61.69114,63.72808,62.818977,57.556057,56.022823,61.027325,64.97994,64.3043,61.94825,56.991394,50.38651,43.781624,51.65684,59.532055,65.1372,66.61757,62.86666,61.465454,61.298176,58.818363,56.503395,56.01256,52.883633,46.80434,40.725048,42.640743,44.322273,52.668907,61.015537,66.319145,67.85882,68.07692,67.13958,62.156303,56.83605,60.245155,62.684364,61.169,60.935535,63.60877,65.65308,67.63429,66.41452,62.10914,55.337093,51.328667,47.320236,56.795868,66.27149,75.74712,78.83026,78.46636,77.79421,76.01536,75.9975,75.75832,73.433,66.145226,60.95919,55.773155,56.05763,56.81548,58.247993,56.61145,57.978996,59.365326,59.072716,57.981888,57.634922,53.47352,53.12588,51.93825,47.01882,42.03559,38.171566,35.593357,35.347176,33.371376,37.03047,43.514748,45.207138,45.294136,46.7105,48.071846,45.757984,43.4411,43.741383,47.04564,50.471134,57.35673,58.80471,64.125175,72.34617,75.599075,76.81353,77.56514,77.03278,76.725204,76.382774,75.550865,74.671295,71.701515,66.87738,63.551273,61.26734,64.881165,68.477394,69.63805,70.05312,68.80991,69.17624,67.128525,61.252823,56.44342,54.165882,54.871765,58.489742,57.929363,56.549606,57.683342,56.67942,53.89702,51.38989,51.980156,50.52715,46.992702,43.458256,48.37376,49.10799,48.545067,43.51403,42.365974,38.85254,38.010284,47.113777,56.217266,49.61746,42.778164,45.559395,50.90976,55.037033,55.808636,57.2256,52.006313,42.735737,33.465164,24.194588,22.106403,20.95197,26.927624,37.072342,47.217064,57.361782,67.5065,69.83219,69.66529,64.60098,58.130947,51.660915,47.973953,45.37387,44.12041,39.984955,39.984955,39.984955
sub-pa1416,1,50.649944,51.014236,51.18535,48.65561,49.6721,52.00213,53.87103,54.113075,48.12047,46.293633,45.33528,43.904552,40.26287,39.232357,33.682297,40.45666,41.266277,41.894424,41.983685,39.828346,38.619755,37.94731,37.30371,37.044685,40.744,40.936108,39.21283,37.285202,37.37044,36.52977,36.689297,36.637062,39.316723,40.50332,39.722828,38.709522,38.402523,38.843544,41.04698,41.301044,40.748314,43.353523,44.226833,43.229378,40.85004,41.76048,43.22387,44.624374,43.381287,44.426933,44.93199,46.20545,46.88361,46.53566,45.73664,44.969887,44.843796,45.871662,46.534523,46.15654,46.399483,45.951206,43.536076,42.612335,43.343143,43.86737,42.67236,43.883118,43.961906,44.553894,44.275654,40.39065,42.609665,45.967197,46.99653,44.17805,41.314907,38.45176,40.890865,42.640465,43.225212,43.41778,45.806637,46.79678,46.411526,46.920036,46.704136,46.78952,48.539234,49.97615,48.26279,46.52621,40.68732,38.08052,40.25358,41.331234,38.10426,38.7803,39.55454,41.077713,42.965088,42.70038,38.755993,36.55518,35.827026,37.096115,35.754593,37.69516,40.316372,41.883915,40.225742,41.026966,41.687756,44.36637,46.804638,46.85134,46.79969,46.902115,46.371853,44.62332,44.7826,41.289185,36.97532,40.030254,40.071716,39.569958,37.85831,36.746845,38.286713,37.77446,36.692307,36.628067,37.612087,36.820187,38.34351,38.690575,36.49698,34.304325,33.22584,34.10998,37.39651,41.68626,44.43243,45.48221,46.352814,47.21818,47.43444,47.06769,46.583755,46.326324,48.951546,49.52502,44.109,44.524994,43.229443,43.06162,44.03298,43.714523,44.23453,43.468983,43.677296,44.092003,44.358234,43.432926,41.91191,40.737385,41.233803,42.34691,39.935394,39.74794,39.83597,37.39532,35.710754,37.040493,39.352222,39.512142,38.146343,33.426044,32.080177,32.36694,34.945137,38.272537,41.637768,45.664978,46.432724,48.236477,49.495132,49.56421,48.460613,47.564846,44.482876,44.812813,46.569233,47.551785,48.259384,46.928047,44.58974,42.895164,39.59745,36.29974,36.160076,35.84705,37.02779,39.79464,37.492115,32.485046,31.642557,33.629326,34.226055,34.997036,36.426037,35.380547,35.88389,40.54524,44.93494,46.91341,42.97084,40.789574,38.608307,41.339195,44.766357,45.7023,47.576393,47.86729,45.712532,42.878002,36.346783,41.56397,46.78115,46.25243,46.01308,45.5854,41.122124,37.635353,37.43201,36.93541,35.21168,33.272358,34.319485,37.61573,37.816227,36.58785,39.591,43.077652,44.43831,46.16923,46.414658,42.66732,45.502728,44.582584,37.89987,31.217163,30.569485,27.398195,28.460777,34.115982,38.960846,40.5546,39.724453,39.576225,42.086838,43.776737,46.019226,46.7861,46.479633,42.993225,41.3367,38.55679,34.93954,32.708004,32.499557,35.06911,41.570717,48.072323,50.893475,49.925297,49.54882,49.093674,48.97222,50.297325,49.03412,47.359367,47.851894,47.106495,47.31437,47.980637,49.45176,50.472397,49.065243,49.665955,51.09387,50.21642,50.77478,52.406635,51.385063,45.86263,39.173847,41.11301,43.052174,46.231033,48.721798,50.35171,50.426193,50.277325,49.424805,50.98684,52.556202,53.971382,54.001278,46.549763,39.055374,41.714386,42.783134,44.6284,48.59911,51.50237,49.770786,47.169746,40.124783,33.07982,31.982895,31.895546,31.461432,29.32743,29.776743,32.12741,33.976364,35.01046,33.391205,27.233406,30.568811,36.93671,39.02712,35.263256,35.01785,35.702625,39.174038,41.07292,36.81013,35.161766,37.25446,36.377594,38.8463,40.16725,41.492462,42.628033,42.202404,42.252823,44.70795,42.951626,38.221035,33.490444,36.371986,36.861797,37.281414,35.979195,37.50446,36.099686,35.12303,34.534428,35.573112,35.878273,36.167152,35.537357,36.76971,41.082737,44.734787,45.073402,41.125996,34.784035,33.60239,34.163437,35.49387,36.605526,38.80872,39.891983,37.636826,37.55851,37.582386,39.169067,41.961548,42.74577,44.63706,46.21884,48.180595,49.253662,50.230053,52.81204,53.816036,54.980366,54.108444,48.031166,44.708576,41.385986,45.242237,45.811523,44.534603,44.22215,41.51668,39.182945
sub-pa1416,2,50.07154,50.184814,50.285885,49.13949,49.17991,48.465973,46.980198,46.150486,45.058437,44.309982,41.28967,42.702847,46.494675,49.025764,47.766674,48.13215,48.5922,48.4729,47.30268,47.613598,48.007786,47.08279,46.889683,45.87372,45.65167,46.81251,46.720387,45.536766,44.454193,44.498993,46.708862,46.92105,45.98568,47.137783,48.28594,47.2044,45.43338,43.421642,40.25006,42.682327,46.289036,49.09062,49.71632,48.919247,49.402767,48.315,45.270508,43.788235,44.825905,40.40655,37.817398,37.307655,37.791573,39.07874,39.846798,40.943024,43.084408,43.59984,38.853306,36.266785,35.237507,38.354595,39.60765,37.157215,33.208153,29.156904,35.89617,42.63544,44.42629,45.54436,48.961094,52.103127,54.127354,55.946247,56.799644,58.343246,59.2988,59.198044,59.411392,59.79264,58.44484,57.57206,59.019436,61.05802,61.80737,61.862076,62.66065,62.49344,62.705536,62.407627,60.633015,54.41884,51.08074,48.209118,45.337494,43.960796,44.132965,47.2671,51.40899,52.53294,52.816643,54.36614,55.60946,54.8434,52.432415,54.068554,54.173706,51.48005,47.64089,50.23213,51.6605,52.03641,53.2618,54.13914,53.355907,50.24782,50.03726,48.169262,47.997875,47.818993,46.085575,46.042576,47.150238,47.10213,47.81462,49.433292,47.159103,46.35199,46.235725,45.219597,42.999466,43.536133,43.788967,44.484222,45.37296,45.586285,46.301395,47.459053,46.93152,46.722195,45.45555,46.626495,45.88038,45.56794,45.080963,43.720387,45.537224,47.901894,48.943924,49.583412,49.701878,50.07848,49.901943,49.9822,50.987595,51.37542,51.177155,49.775383,48.584923,48.68626,48.56689,46.541286,47.759968,48.675026,48.245377,47.671326,46.84371,46.428036,47.63011,48.91594,48.440052,46.685635,46.797314,46.828,47.858955,47.54863,45.562027,44.82585,44.633003,42.85838,38.584885,37.280064,37.81766,37.85429,39.048763,37.000153,36.0774,36.699924,36.79502,36.108974,35.97849,36.181664,40.274025,44.185257,46.108974,50.03197,52.739952,54.834614,55.751137,55.25741,54.70968,50.334316,50.555897,51.32775,51.152275,52.57377,52.002415,51.804394,50.50897,50.232136,52.04923,53.08513,47.915165,42.745197,40.777092,38.86773,40.357956,41.94447,42.15033,44.10234,41.03032,43.243313,46.648857,48.505165,51.298447,52.974182,48.39358,47.468258,48.34753,45.99503,40.556236,43.162453,43.517513,40.83286,40.170162,43.08855,42.657166,42.82483,44.67052,42.264687,40.817776,41.408684,42.8625,44.322212,45.445015,42.717823,42.88098,46.482273,49.773968,51.14172,49.603302,46.29861,44.11059,44.037502,45.308617,43.714962,40.37805,38.409985,39.85909,40.370895,41.402496,40.52579,39.121037,40.24996,38.665413,38.590706,39.70598,39.442417,36.92338,36.93522,34.020348,34.485096,34.949844,35.414593,38.243805,40.64629,39.49577,37.798393,36.90197,36.52899,35.261845,36.376003,37.00101,36.76094,37.19175,36.746445,35.531025,36.19512,36.73578,37.731117,38.105312,36.94044,35.488823,35.60827,36.166546,38.441654,39.977276,39.596832,37.828293,39.119846,39.052288,38.987637,38.780064,35.81301,34.494267,36.09106,35.018356,34.216164,33.413975,32.80234,32.190704,33.3801,32.756123,33.778748,36.06567,36.452507,37.943207,38.125748,37.908447,37.992874,37.36507,37.312565,38.93998,39.16493,41.445038,42.242874,42.443974,43.56891,44.173714,42.16576,40.958725,41.89603,42.359417,41.84158,41.80003,40.650906,37.441177,38.50627,40.69005,41.170773,39.771328,37.747875,38.76502,39.477577,38.730022,38.047783,37.486847,38.332863,39.135746,39.574734,39.943058,38.204456,37.56107,36.564377,36.26413,37.178844,37.042835,37.339462,38.314056,37.06098,36.701435,36.512356,37.904808,38.76569,39.325336,37.142765,36.390728,37.51272,39.075607,38.919754,38.528492,38.818924,39.70224,40.34971,39.55907,41.22815,38.729465,33.6529,34.316944,34.980988,35.64503,36.270645,36.593266,37.899876,39.68687,37.526093,36.356163,37.19184,40.258793,40.9822,38.51475,40.673183,41.51142,40.10131,42.171276,43.03919,41.367264,41.61131,41.11658,41.308323
sub-pa1560,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.71464,,,,,,,,,,,,,,,,,,,,,,,85.96884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82659,56.578976,88.90682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.19519,64.65344,,,,,,,,,,,,,,,83.73446,99.20651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.57716,97.40447,,,,,,,,,,,,,,,,,,,,,,,,,
