parc,measure,metric,stat,variable,CMRglu,SV2A,HDAC,VMAT2,mGluR5,NMDA,GABAa,GABAa5,NET,A4B2,M1,VAChT,FDOPA,D1,D23,DAT,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,MOR,KOR,CB1
Schaefer200,pearson,original,poly2,sac,0.18795109972240018,0.1526105060858424,0.20063100576553491,0.23860879777920135,0.11204676489429853,0.29717488789237667,0.0005904334828101645,0.18682041426436044,0.5508157164210976,0.15183642963912022,0.07059470424941278,0.24955584027332905,0.38448857569933803,0.1457975656630365,0.2509673286354901,0.43682041426436047,0.2349797138586376,-0.27460602178090965,0.21353299167200512,0.26126094383941917,-0.015062993807388425,0.2375250907537903,0.24210762331838565,0.34688020499679695,0.11552637198377108
Schaefer200,pearson,original,poly2,gc,-0.1362077161950593,0.031104684761506803,0.07304596088959434,-0.1434915455760942,-0.04277514753626523,-0.1110773303637168,0.0792327315357988,0.13271634679078134,0.2726791535653041,0.03554043222024464,-0.07421829226754455,-0.16764018395568334,0.025138927407866735,-0.10864831953963963,-0.0006731829998156712,-0.07545201622676265,0.14087034928022193,0.04839070025241198,0.18334120315281155,-0.03262188229162269,0.1874801308273325,0.09876891859230512,0.08800813371737691,-0.10672806636728675,0.2599719569399176
Schaefer200,pearson,inverted,auc,sac,0.3310805039504591,0.5106406149903908,0.3850758061071962,0.47153747597693785,0.49341234251548155,0.5119944480034166,0.5366346359171471,0.5161541746743541,-0.01771086910100363,0.44741191543882125,0.5339109545163356,0.35397821909032673,0.49741298313047194,0.4614862267777066,0.5654527012598761,0.2612406576980568,0.5434764040145206,0.42308456117873156,0.5055028827674568,0.5325261584454409,0.5381123211616485,0.08112641469143711,0.5151718983557548,0.5653939782190903,0.4956576980568012
Schaefer200,pearson,inverted,auc,gc,0.33857421335852184,0.4995327490781283,0.4115288861490135,0.4979418804504909,0.2217067618084444,0.448351088696425,0.5795085977715349,0.4537050556315173,-0.704280744546252,0.4267473062725229,0.4534199805150212,-0.3075560120593228,0.4788541261615065,0.4904631963549971,0.2508089807235526,-0.09246149817769596,0.2224183819026191,0.5135024974835022,0.5700573433474773,0.3617960906852323,0.5344042690868194,-0.4217435439749239,0.4763247518132697,-0.09600144779845544,0.4317580086010478
Schaefer200,pearson,inverted,poly2,sac,0.2519666880204997,0.5184454409566517,0.23582746102925475,0.4675677984198164,0.46982276318599187,0.5295462310484732,0.1684657270980141,0.44969036942131113,0.13646060217809097,0.20870916079436258,0.5375571215033098,0.3041148836216101,0.5118033311979501,0.47321909032671367,0.5288532991672005,0.10943625880845612,0.2960516762758915,-0.03551462737561392,0.3591148836216101,0.4606043134742686,0.4171236386931454,0.09075485799701047,0.19088725176169122,0.4268385650224215,0.08656203288490284
Schaefer200,pearson,inverted,poly2,gc,-0.2176286928666586,0.4136498663696857,-0.11331362186746607,0.49127784921599527,-0.07531855409357159,0.3356732804314811,-0.29839410354002344,0.29528016504840976,0.3745171673724707,-0.014600757371101194,0.3194079833352211,0.053393928701478174,0.4162902812127375,0.34044962325412254,0.16496613665506737,0.12296987412810513,-0.11488900888765326,-0.4669274160910213,0.028849174710578008,0.1503696500722283,0.09039443665883293,-0.26660342341391463,-0.22497605022309244,-0.07252652626721476,-0.41265370500754767
Schaefer200,pearson,delta,auc,sac,-0.22677877428998505,-0.3903555413196669,-0.3291533205210335,-0.30813581037796284,-0.17567905188981423,-0.37294896433909885,-0.43905829596412554,-0.2779297458893871,0.45873798846893016,-0.16462417253897074,-0.44787529361520395,0.2907537903053598,-0.285881913303438,-0.3012470638479607,-0.2478913089899637,0.14457505872304077,-0.16434550501815076,-0.3369111680546658,-0.24441276959214178,-0.27069399957292334,-0.32738202007260303,0.16336109331625026,-0.1520691864189622,0.055565876574845185,-0.1616421097587017
Schaefer200,pearson,delta,auc,gc,-0.5606423906236476,-0.5711116941996865,-0.5384316224179926,-0.5654048533844371,-0.23134539706750223,-0.5528482020452902,-0.6396210102578507,-0.5249386007523771,0.6614692953097587,-0.45388015795026393,-0.5381412088161689,0.26418295416636167,-0.5578311442501113,-0.5631877804278673,-0.3410886399478413,0.05519353210542633,-0.27780730257103714,-0.6111220401847659,-0.6688913914607796,-0.4712948309375653,-0.6550059911235825,0.38079148917804845,-0.5401725024833367,0.0880529769941291,-0.5399482860995757
Schaefer200,pearson,delta,poly2,sac,-0.02838778560751655,-0.3911990177236814,-0.046979500320307496,-0.3431678411274824,-0.31009929532351055,-0.4149519538757207,-0.07540145206064489,-0.4039333760409994,0.5138362161007901,0.01034699978646167,-0.5129692504804613,0.07857783472133248,-0.4232724749092462,-0.42292333973948326,-0.3916004697843263,0.36423339739483235,-0.0838842622250694,-0.1618673926969891,-0.1556555626734999,-0.3209299594277173,-0.3867382020072603,0.05525731368780696,0.00022955370489002777,-0.1326937860345932,-0.04187913730514627
Schaefer200,pearson,delta,poly2,gc,0.01529742970635849,-0.35918023287468764,0.13111266579835765,-0.5268919525337614,0.017741922137885814,-0.36539476364459583,0.20047080102361683,-0.2707658404238772,0.20336372622266607,0.047459668411271194,-0.32699877562259544,-0.18922795092360253,-0.45330253383781305,-0.37089927586592764,-0.18040129928287904,-0.1320458330336295,0.15424005193476883,0.32380155675987055,0.06948839426725363,-0.20776317198117594,-0.01858807206231709,0.26121475632419267,0.2269619667649753,-0.042035233469854036,0.4162486410271819
Schaefer200Subcortical,pearson,original,auc,sac,0.11191650651291907,0.10688767883835149,-0.14212577407644672,0.3359021994448003,0.3615876574845185,0.2158883194533419,-0.047436472346786246,0.4093935511424301,0.5684828101644245,0.4054249412769592,0.1324268631219304,0.5523894939141576,0.3965417467435405,0.32211723254324154,0.4001494768310912,0.42027546444586805,0.43262758915225286,-0.04185030963057869,0.4035543455050182,0.40324364723467865,0.354167200512492,0.3738266068759342,0.5361915438821269,0.5183867179158659,0.48546444586803333
Schaefer200Subcortical,pearson,original,auc,gc,-0.44253528142822884,-0.38776983737284776,-0.4065415733730755,-0.3337256234552907,0.014732099839669128,-0.42918318151918533,-0.36551206673161984,-0.20488114250500283,0.4767726259353132,-0.21220715374213064,-0.43701154476200704,0.06753084380049519,-0.3301344205410475,-0.32848002217160505,-0.2671092631678174,-0.11583884910893336,-0.0538728483555722,-0.36866658107980815,-0.27578324338940546,-0.2881210300032116,-0.4094708033999006,0.009371720998890838,-0.24492035906084514,0.13729584609602646,-0.30035738528749395
Schaefer200Subcortical,pearson,original,poly2,sac,0.14315929959427717,0.20938287422592355,0.20341020713218022,0.46542387358530857,0.17766389066837499,0.45054879350843474,0.013988896006833227,0.00583493487080931,0.4521652786675208,0.23329169335895794,0.4466378389920991,0.12267243220158018,0.4448693265186275,0.4657036087977792,0.2691234251548153,0.4339696775571215,0.24385756993380311,-0.22223894939141575,0.23068652573136877,0.4269271834294256,0.40641682682041425,0.2035532778133675,0.09500960922485586,0.3884806747811232,0.2381144565449498
Schaefer200Subcortical,pearson,original,poly2,gc,-0.13143258140045153,0.047587842868819605,0.05093133979938373,0.039040918733687605,-0.053917157831100994,0.04512679850511201,0.08425046384972687,0.09940964297160122,-0.08654227804786065,0.19065780086026066,0.08821269189038582,-0.12833251966074435,0.1124873744672895,0.09894145730848375,0.08899958546784895,-0.08878657967584909,0.1415629019743594,0.054617567853917554,0.14496779155174053,0.21781417086838245,0.2896179428873409,-0.1633845178986352,0.21041769154969076,-0.08103242145831054,0.27048639259185525
Schaefer200Subcortical,pearson,inverted,auc,sac,0.3714488575699338,0.5416111467008328,0.4098686739269699,0.4970382233610933,0.42802370275464446,0.5488938714499253,0.6284977578475336,0.470391842835789,-0.022920136664531285,0.46749519538757206,0.5803833013025839,0.3727268844757634,0.5275453768951527,0.49685137732222934,0.5880642750373692,0.3255947042494128,0.45360452701259873,0.4331176596199018,0.5388063207345719,0.5710356609011318,0.5666848174247278,0.10581678411274824,0.5213751868460389,0.41175635276532135,0.5083867179158659
Schaefer200Subcortical,pearson,inverted,auc,gc,0.2803295023484801,0.3835620387449208,0.2769571775663671,0.5076979706088961,0.0739188821640798,0.47276875766463927,0.40315536851429085,0.2570451398826514,-0.6804793004142516,0.43659460861275423,0.3675524380023553,-0.1800069774111652,0.48572741078495124,0.46535999981658416,0.29792356722802693,0.07112471596025213,0.07961184899587541,0.3981718871400587,0.46186061894801517,0.32567090819290023,0.5262641747045627,-0.3356709695857355,0.43389493370011445,-0.22983912190797323,0.3629527941330051
Schaefer200Subcortical,pearson,inverted,poly2,sac,0.27764253683536194,0.2767051035660901,0.20858744394618833,0.5279105274396754,0.10212470638479607,0.592317958573564,-0.04157377749306,0.2519805680119582,0.012844330557335042,0.2487305146273756,0.3231144565449498,0.31139120222079864,0.578677130044843,0.523419816357036,0.5552498398462524,0.19968396327140722,-0.09266922912662823,-0.13820841341020712,-0.13258808456117874,0.47162395900064064,-0.13604740550928893,0.08526158445440957,0.2319880418535127,0.14493487080931028,0.024343369634849454
Schaefer200Subcortical,pearson,inverted,poly2,gc,-0.12253438455570573,-0.09124175169942636,-0.11572887619376551,0.45887800401091444,-0.19240508897358277,0.2932614630136542,-0.4338308718077837,-0.16143383327716285,0.2386011872315161,0.01693155814302602,-0.05339932420142716,0.08001650661576486,0.38898701332713265,0.32973403371398013,0.17169227763573228,0.09128392577854412,-0.14976869653282995,-0.4592506306846385,-0.480700153784293,0.08977953900697623,-0.40991656740070226,-0.27368841951018885,-0.1293527052961121,-0.021050737819895388,-0.3716043526922773
Schaefer200Subcortical,pearson,delta,auc,sac,-0.23001387999145848,-0.37326500106769167,-0.3554388212684177,-0.31364296391202223,0.013382447149263293,-0.3576286568439035,-0.4220211402946829,-0.10493807388426223,0.5110773008755072,-0.14304719197095878,-0.4243924834507794,0.23024236600469786,-0.29152679906043133,-0.28020286141362377,-0.33228058936579113,0.10195494341234251,0.06410100363015162,-0.3123521247063848,-0.06710014947683109,-0.3160580824257954,-0.2812470638479607,0.16000320307495194,-0.17531283365364084,0.2431560965193252,-0.0854185351270553
Schaefer200Subcortical,pearson,delta,auc,gc,-0.48527790984043023,-0.4867112946813315,-0.41238775489736224,-0.580331877982641,-0.039230435165166166,-0.5883534946006606,-0.48243356182094344,-0.3375298321615337,0.606836418236297,-0.4761720456947121,-0.4971330968653444,0.13194294114268676,-0.5760760329354659,-0.5340989441366174,-0.416332899766733,-0.14502064261291342,-0.11116873715801925,-0.5139167788069069,-0.5420645065988475,-0.4547865844873884,-0.6573978006074704,0.20551215214446103,-0.5043432628471741,0.22808649530362354,-0.4701320769461248
Schaefer200Subcortical,pearson,delta,poly2,sac,-0.17093209481101856,-0.07305466581251335,-0.03466154174674354,-0.4146017510143071,0.056579115951313264,-0.36356288703822337,0.03609972240017083,-0.168380311765962,0.40053384582532564,0.006557762118300235,-0.029572923339739484,-0.13620969464018792,-0.48841661328208413,-0.3833472133247918,-0.4327973521247064,0.21055733504163998,0.2314552637198377,-0.04013132607303011,0.23270873371770232,-0.3292536835361948,0.30944480034166133,0.029461883408071748,-0.16463378176382662,0.23128977151398675,0.035360879777920136
Schaefer200Subcortical,pearson,delta,poly2,gc,0.040295464125165444,0.06397594262523948,0.11297474867264459,-0.45856303304028806,0.0942131558053692,-0.2873255948401044,0.29190121549983056,0.1883670543603324,-0.1314843647634189,0.14788901384202424,0.1082982305324974,-0.17218181726296,-0.3871073306363269,-0.30770047969590997,-0.13407620215730184,-0.14488984958273807,0.17508649023105827,0.35026159941317414,0.4046800415517635,-0.014947774877182766,0.43532564929550194,0.1371100666082672,0.196000562680648,-0.05874155217271173,0.38516999224242343
Schaefer400,pearson,original,auc,sac,0.0286365577621183,-0.04918535127055306,-0.1909288917360666,0.23296925048046124,0.32100042707666027,0.061333546871663466,0.04141682682041426,0.3230012812299808,0.6410121716848174,0.2778827674567585,-0.015484732009395687,0.6636717915865898,0.2632137518684604,0.138172111894085,0.3773457185564809,0.4783717702327568,0.38608370702541106,-0.06996156310057655,0.33158765748451846,0.29031923980354474,0.1369795003203075,0.4653267136450993,0.4498099508861841,0.5998889600683323,0.32875613922699126
Schaefer400,pearson,original,auc,gc,-0.5123688767287443,-0.5652241804775404,-0.5718380334807708,-0.32017742999809806,-0.16644872288943446,-0.4492028169137289,-0.4457840490847929,-0.3770045689510296,0.5942436683621639,-0.2639829018942123,-0.48952975660732995,0.33124091289735924,-0.3683492780686844,-0.46821263946534974,-0.13807625977193624,0.15389153099808042,-0.17034795465435454,-0.5315970434468291,-0.43685542760775453,-0.33445094583855095,-0.5888971724522961,0.29772214717665324,-0.29427882230210034,0.18108952671650635,-0.449576511086161
Schaefer400,pearson,original,poly2,sac,0.14692825112107624,0.04303117659619902,0.18925154815289344,0.39726991244928467,0.25310057655349133,0.14688234038009823,0.23922699124492847,0.1439878283151826,0.7001313260730301,0.1806139226991245,0.1379105274396754,0.4739408498825539,0.46318919496049543,0.3124973307708734,0.29550395045910743,0.5232286995515695,0.23830664104206706,-0.204837710869101,0.21923873585308562,0.3027226137091608,0.22346359171471278,0.35226350629938075,0.3081518257527226,0.43845611787315825,0.2046231048473201
Schaefer400,pearson,original,poly2,gc,-0.012911133657529019,-0.17165161346732483,0.01898740090127495,-0.08311652398352969,-0.12573260740768624,-0.04769618877396207,0.25185972909169724,0.19164905633180196,0.24853278325941605,0.09189246469868866,0.10547518016895993,-0.04086292390663226,0.10856189403324906,-0.06163391370804384,0.10707245583169828,0.059348506919212674,0.2750501217351978,0.05184846487850045,0.26100402549111074,0.012297741365922616,0.21169134249697094,-0.02386624524678488,0.17265044460535403,-0.039997554973043074,0.2374933235569541
