,,,,,,"ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)",CV,CV
,,,,,,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,WCV,pval
parc,measure,connections,metric,stat,map,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaefer100,pearson,all,delta,poly2,KOR,0.5739556075413784,3.6868183139092885,111,111,1.6121650984757984e-11,[0.44 0.69],0.7293161316511775,3.6868183139092885,111,111,1.6121650984757984e-11,[0.61 0.81],0.5732712757256865,3.6868183139092885,111,111,1.6121650984757984e-11,[0.43 0.69],0.7287634174357625,3.6868183139092885,111,111,1.6121650984757984e-11,[0.61 0.81],1.1898647511376708,0.744
Schaefer100,pearson,all,delta,poly2,M1,0.5583192923996463,3.5433337657172066,111,111,5.745149691717583e-11,[0.42 0.67],0.7165659760778471,3.5433337657172066,111,111,5.745149691717583e-11,[0.59 0.8 ],0.5597946126935532,3.5433337657172066,111,111,5.745149691717583e-11,[0.42 0.67],0.717779902735866,3.5433337657172066,111,111,5.745149691717583e-11,[0.59 0.81],0.2566857658301254,0.001
Schaefer100,pearson,all,delta,poly2,mGluR5,0.5251615511319984,3.198037795354748,111,111,1.3361573519993822e-09,[0.38 0.65],0.6886635068163308,3.198037795354748,111,111,1.3361573519993822e-09,[0.55 0.79],0.5235869476418106,3.198037795354748,111,111,1.3361573519993822e-09,[0.38 0.65],0.6873082608803024,3.198037795354748,111,111,1.3361573519993822e-09,[0.55 0.78],0.9506998354842648,0.279
Schaefer100,pearson,all,delta,poly2,MOR,0.5740244538855754,3.7057778186202697,111,111,1.3651838260466934e-11,[0.44 0.69],0.7293717101644273,3.7057778186202697,111,111,1.3651838260466934e-11,[0.61 0.81],0.5749905590344258,3.7057778186202697,111,111,1.3651838260466934e-11,[0.44 0.69],0.7301511183494754,3.7057778186202697,111,111,1.3651838260466934e-11,[0.61 0.81],3.988656919806348,0.08199999999999996
Schaefer100,pearson,all,delta,poly2,NET,0.6719647698885652,5.116951538640887,111,111,1.5987174127774562e-16,[0.56 0.76],0.8038025465492924,5.116951538640887,111,111,1.5987174127774562e-16,[0.72 0.86],0.6730397507049115,5.116951538640887,111,111,1.5987174127774562e-16,[0.56 0.76],0.8045711411475259,5.116951538640887,111,111,1.5987174127774562e-16,[0.72 0.87],0.1879992938830058,0.001
Schaefer100,pearson,all,delta,poly2,NMDA,0.614661537517156,4.194729933335527,111,111,2.134044457214257e-13,[0.49 0.72],0.7613503179896303,4.194729933335527,111,111,2.134044457214257e-13,[0.65 0.84],0.6149944221035176,4.194729933335527,111,111,2.134044457214257e-13,[0.49 0.72],0.7616056299469967,4.194729933335527,111,111,2.134044457214257e-13,[0.65 0.84],0.34074953695495885,0.001
Schaefer100,pearson,all,delta,poly2,SV2A,0.6560803540364937,4.837040384794254,111,111,1.305168543167851e-15,[0.54 0.75],0.7923291311769722,4.837040384794254,111,111,1.305168543167851e-15,[0.7  0.86],0.6573606026077723,4.837040384794254,111,111,1.305168543167851e-15,[0.54 0.75],0.7932620113853908,4.837040384794254,111,111,1.305168543167851e-15,[0.7  0.86],2.765487638924332,0.020000000000000018
Schaefer100,pearson,all,delta,poly2,VAChT,0.4767031381043567,2.809618157674597,111,111,5.304586535412547e-08,[0.32 0.61],0.6456316449849228,2.809618157674597,111,111,5.304586535412547e-08,[0.48 0.76],0.47501300203251706,2.809618157674597,111,111,5.304586535412547e-08,[0.32 0.61],0.6440797489621658,2.809618157674597,111,111,5.304586535412547e-08,[0.48 0.76],2.619982596439279,0.0030000000000000027
Schaefer100,pearson,all,delta,poly2,VMAT2,0.5123698113234966,3.327913296630212,111,111,4.0323192129625616e-10,[0.35 0.64],0.6775721222246751,3.327913296630212,111,111,4.0323192129625616e-10,[0.52 0.78],0.5378835334900922,3.327913296630212,111,111,4.0323192129625616e-10,[0.39 0.66],0.6995114022313673,3.327913296630212,111,111,4.0323192129625616e-10,[0.56 0.79],0.6938231329573127,0.256
Schaefer100Subcortical,pearson,all,original,auc,5HT1a,0.6214074270659146,4.501655518951623,111,111,1.7772103898427506e-14,[0.49 0.73],0.7665037382866912,4.501655518951623,111,111,1.7772103898427506e-14,[0.65 0.84],0.6364730592254324,4.501655518951623,111,111,1.7772103898427506e-14,[0.51 0.73],0.7778595017344004,4.501655518951623,111,111,1.7772103898427506e-14,[0.68 0.85],0.28321708662556944,0.001
Schaefer100Subcortical,pearson,all,original,auc,5HT1b,0.39316850969829986,2.2881585736963146,111,111,8.895970240715036e-06,[0.22 0.54],0.5644234806648668,2.2881585736963146,111,111,8.895970240715036e-06,[0.37 0.7 ],0.39175682827493874,2.2881585736963146,111,111,8.895970240715036e-06,[0.22 0.54],0.5629673522213149,2.2881585736963146,111,111,8.895970240715036e-06,[0.36 0.7 ],0.2413410089827681,0.001
Schaefer100Subcortical,pearson,all,original,auc,5HT2a,0.6345110971352426,4.453114148209628,111,111,2.6167396047941067e-14,[0.51 0.73],0.7763925228128835,4.453114148209628,111,111,2.6167396047941067e-14,[0.67 0.85],0.6332370924865672,4.453114148209628,111,111,2.6167396047941067e-14,[0.51 0.73],0.7754380492577202,4.453114148209628,111,111,2.6167396047941067e-14,[0.67 0.85],0.40827125412348936,0.001
Schaefer100Subcortical,pearson,all,original,auc,5HT4,0.5888312300063533,3.8682823134427076,111,111,3.333866129965128e-12,[0.45 0.7 ],0.7412130613822322,3.8682823134427076,111,111,3.333866129965128e-12,[0.62 0.82],0.5891774816597153,3.8682823134427076,111,111,3.333866129965128e-12,[0.45 0.7 ],0.7414873271982011,3.8682823134427076,111,111,3.333866129965128e-12,[0.62 0.82],0.7275442877773052,0.948
Schaefer100Subcortical,pearson,all,original,auc,5HT6,0.5800665136856727,3.7577852814625343,111,111,8.66834630275717e-12,[0.44 0.69],0.7342305006295032,3.7577852814625343,111,111,8.66834630275717e-12,[0.61 0.82],0.579636347232298,3.7577852814625343,111,111,8.66834630275717e-12,[0.44 0.69],0.7338858063729499,3.7577852814625343,111,111,8.66834630275717e-12,[0.61 0.82],11.872855944440182,0.999
Schaefer100Subcortical,pearson,all,original,auc,5HTT,0.5591552815703509,3.554784356277914,111,111,5.1869451661692265e-11,[0.42 0.67],0.7172541287961781,3.554784356277914,111,111,5.1869451661692265e-11,[0.59 0.81],0.5609012757665736,3.554784356277914,111,111,5.1869451661692265e-11,[0.42 0.68],0.718688983697716,3.554784356277914,111,111,5.1869451661692265e-11,[0.59 0.81],0.1947221734654226,0.001
Schaefer100Subcortical,pearson,all,original,auc,A4B2,0.6431210790217794,4.577708751393963,111,111,9.738432124545028e-15,[0.52 0.74],0.7828042464218852,4.577708751393963,111,111,9.738432124545028e-15,[0.68 0.85],0.6414298255533392,4.577708751393963,111,111,9.738432124545028e-15,[0.52 0.74],0.7815501041442426,4.577708751393963,111,111,9.738432124545028e-15,[0.68 0.85],0.3382002513350377,0.001
Schaefer100Subcortical,pearson,all,original,auc,CB1,0.5783966680248596,3.770557097462911,111,111,7.756835169842566e-12,[0.44 0.69],0.7328913950998658,3.770557097462911,111,111,7.756835169842566e-12,[0.61 0.82],0.5807617519002876,3.770557097462911,111,111,7.756835169842566e-12,[0.44 0.69],0.7347872014263176,3.770557097462911,111,111,7.756835169842566e-12,[0.61 0.82],1.413418115434197,0.06799999999999995
Schaefer100Subcortical,pearson,all,original,auc,CMRglu,0.5774257098888994,3.718047211076097,111,111,1.2261506205898106e-11,[0.44 0.69],0.7321114474919626,3.718047211076097,111,111,1.2261506205898106e-11,[0.61 0.82],0.5760958060562014,3.718047211076097,111,111,1.2261506205898106e-11,[0.44 0.69],0.7310416078039593,3.718047211076097,111,111,1.2261506205898106e-11,[0.61 0.81],0.19107313577634347,0.001
Schaefer100Subcortical,pearson,all,original,auc,D1,0.5250309912105731,3.225345364323633,111,111,1.0371423586470214e-09,[0.38 0.65],0.6885512415636907,3.225345364323633,111,111,1.0371423586470214e-09,[0.55 0.79],0.5266659107000246,3.225345364323633,111,111,1.0371423586470214e-09,[0.38 0.65],0.6899556831769847,3.225345364323633,111,111,1.0371423586470214e-09,[0.55 0.79],0.31639254290630814,0.001
Schaefer100Subcortical,pearson,all,original,auc,D23,0.5097983114931051,3.0753149112902487,111,111,4.210090547340016e-09,[0.36 0.63],0.6753197531250957,3.0753149112902487,111,111,4.210090547340016e-09,[0.53 0.78],0.5092403793240121,3.0753149112902487,111,111,4.210090547340016e-09,[0.36 0.63],0.6748300486793238,3.0753149112902487,111,111,4.210090547340016e-09,[0.53 0.78],0.2880124039022925,0.001
Schaefer100Subcortical,pearson,all,original,auc,DAT,0.5585032907049731,3.5910632448871804,111,111,3.755508463984496e-11,[0.42 0.67],0.7167174994572386,3.5910632448871804,111,111,3.755508463984496e-11,[0.59 0.8 ],0.5643710632330556,3.5910632448871804,111,111,3.755508463984496e-11,[0.42 0.68],0.7215309417277008,3.5910632448871804,111,111,3.755508463984496e-11,[0.6  0.81],0.24160760018812752,0.001
Schaefer100Subcortical,pearson,all,original,auc,FDOPA,0.5030740710396956,3.0357596816496484,111,111,6.113771895240001e-09,[0.35 0.63],0.6693935857621611,3.0357596816496484,111,111,6.113771895240001e-09,[0.52 0.77],0.5044303532011886,3.0357596816496484,111,111,6.113771895240001e-09,[0.35 0.63],0.6705931612292201,3.0357596816496484,111,111,6.113771895240001e-09,[0.52 0.77],0.29951631184127125,0.001
Schaefer100Subcortical,pearson,all,original,auc,GABAa5,0.540466837205133,3.4653220371065605,111,111,1.1569668558238543e-10,[0.39 0.66],0.7016922716566899,3.4653220371065605,111,111,1.1569668558238543e-10,[0.56 0.8 ],0.5521039729318246,3.4653220371065605,111,111,1.1569668558238543e-10,[0.41 0.67],0.7114265314184277,3.4653220371065605,111,111,1.1569668558238543e-10,[0.58 0.8 ],0.3025489927849567,0.001
Schaefer100Subcortical,pearson,all,original,auc,GABAa,0.590530238981106,3.8762634088226435,111,111,3.113075506160652e-12,[0.46 0.7 ],0.742557701209629,3.8762634088226435,111,111,3.113075506160652e-12,[0.63 0.82],0.5898498845691167,3.8762634088226435,111,111,3.113075506160652e-12,[0.45 0.7 ],0.7420195960563643,3.8762634088226435,111,111,3.113075506160652e-12,[0.63 0.82],0.3017804053146803,0.001
Schaefer100Subcortical,pearson,all,original,auc,HDAC,0.5615946677554984,3.5549858441283004,111,111,5.177631063016451e-11,[0.42 0.68],0.7192579218558504,3.5549858441283004,111,111,5.177631063016451e-11,[0.59 0.81],0.5609206991108124,3.5549858441283004,111,111,5.177631063016451e-11,[0.42 0.68],0.7187049277139372,3.5549858441283004,111,111,5.177631063016451e-11,[0.59 0.81],0.3467863056140839,0.001
Schaefer100Subcortical,pearson,all,original,auc,KOR,0.59590834392353,4.040821063132292,111,111,7.692212254515517e-13,[0.46 0.7 ],0.7467951980982733,4.040821063132292,111,111,7.692212254515517e-13,[0.63 0.83],0.6032392392129012,4.040821063132292,111,111,7.692212254515517e-13,[0.47 0.71],0.7525255426121646,4.040821063132292,111,111,7.692212254515517e-13,[0.64 0.83],0.15765077286319615,0.001
Schaefer100Subcortical,pearson,all,original,auc,M1,0.47722219215133904,2.8115602225706384,111,111,5.2060735661749384e-08,[0.32 0.61],0.6461075316724573,2.8115602225706384,111,111,5.2060735661749384e-08,[0.49 0.76],0.4752804932329953,2.8115602225706384,111,111,5.2060735661749384e-08,[0.32 0.61],0.6443255983022517,2.8115602225706384,111,111,5.2060735661749384e-08,[0.48 0.76],0.9338902121628453,0.917
Schaefer100Subcortical,pearson,all,original,auc,mGluR5,0.5602733045348965,3.7263213782440174,111,111,1.1405780831365728e-11,[0.41 0.68],0.7181732878547313,3.7263213782440174,111,111,1.1405780831365728e-11,[0.58 0.81],0.5768379168614501,3.7263213782440174,111,111,1.1405780831365728e-11,[0.44 0.69],0.7316388205702113,3.7263213782440174,111,111,1.1405780831365728e-11,[0.61 0.82],0.21269818433806714,0.001
Schaefer100Subcortical,pearson,all,original,auc,MOR,0.6314139509681338,4.419597239629912,111,111,3.422645868576393e-14,[0.51 0.73],0.7740695739342334,4.419597239629912,111,111,3.422645868576393e-14,[0.67 0.84],0.6309688872495304,4.419597239629912,111,111,3.422645868576393e-14,[0.51 0.73],0.7737350383349099,4.419597239629912,111,111,3.422645868576393e-14,[0.67 0.84],0.31733579807857537,0.001
Schaefer100Subcortical,pearson,all,original,auc,NET,0.6253680201773475,4.407633360531109,111,111,3.767899597172281e-14,[0.5  0.73],0.7695094432940943,4.407633360531109,111,111,3.767899597172281e-14,[0.67 0.84],0.6301524406966135,4.407633360531109,111,111,3.767899597172281e-14,[0.5  0.73],0.7731208750358712,4.407633360531109,111,111,3.767899597172281e-14,[0.67 0.84],0.16192176415697201,0.001
Schaefer100Subcortical,pearson,all,original,auc,NMDA,0.48658872082122545,2.884768522527162,111,111,2.574115133855415e-08,[0.33 0.62],0.6546379829283554,2.884768522527162,111,111,2.574115133855415e-08,[0.5  0.76],0.48516881034164216,2.884768522527162,111,111,2.574115133855415e-08,[0.33 0.61],0.6533517361303001,2.884768522527162,111,111,2.574115133855415e-08,[0.5  0.76],0.3570684394635985,0.001
Schaefer100Subcortical,pearson,all,original,auc,SV2A,0.3953225596984386,2.3313602734445533,111,111,5.793496480013473e-06,[0.23 0.54],0.5666396733152181,2.3313602734445533,111,111,5.793496480013473e-06,[0.37 0.7 ],0.3996446388753853,2.3313602734445533,111,111,5.793496480013473e-06,[0.23 0.54],0.5710658659708079,2.3313602734445533,111,111,5.793496480013473e-06,[0.38 0.7 ],0.2925241880360963,0.001
Schaefer100Subcortical,pearson,all,original,auc,VAChT,0.5706476531971374,3.7637185688103822,111,111,8.232109028113586e-12,[0.43 0.68],0.7266399335784236,3.7637185688103822,111,111,8.232109028113586e-12,[0.6  0.81],0.580159916856833,3.7637185688103822,111,111,8.232109028113586e-12,[0.44 0.69],0.7343053201993063,3.7637185688103822,111,111,8.232109028113586e-12,[0.61 0.82],0.19658572364661542,0.001
Schaefer100Subcortical,pearson,all,original,auc,VMAT2,0.5307796446107176,3.28766733256847,111,111,5.834240064532374e-10,[0.38 0.65],0.6934762249803715,3.28766733256847,111,111,5.834240064532374e-10,[0.56 0.79],0.533545901565566,3.28766733256847,111,111,5.834240064532374e-10,[0.39 0.65],0.6958329724866791,3.28766733256847,111,111,5.834240064532374e-10,[0.56 0.79],0.2462262822942689,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,5HT1a,0.5103442234706034,3.079067861146049,111,111,4.063998079445037e-09,[0.36 0.64],0.6757985570969894,3.079067861146049,111,111,4.063998079445037e-09,[0.53 0.78],0.509691903130515,3.079067861146049,111,111,4.063998079445037e-09,[0.36 0.63],0.6752263850307626,3.079067861146049,111,111,4.063998079445037e-09,[0.53 0.78],0.1848093885381085,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,5HT1b,0.5223976081422645,3.1680618883360627,111,111,1.7660510099497317e-09,[0.37 0.65],0.6862827494582449,3.1680618883360627,111,111,1.7660510099497317e-09,[0.54 0.78],0.5201606757335309,3.1680618883360627,111,111,1.7660510099497317e-09,[0.37 0.64],0.6843496007190623,3.1680618883360627,111,111,1.7660510099497317e-09,[0.54 0.78],0.2068480817020328,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,5HT2a,0.44443855601946014,2.618362919799563,111,111,3.4089989190822247e-07,[0.28 0.58],0.6153789708358802,2.618362919799563,111,111,3.4089989190822247e-07,[0.44 0.73],0.4472638471237736,2.618362919799563,111,111,3.4089989190822247e-07,[0.29 0.58],0.6180819731145022,2.618362919799563,111,111,3.4089989190822247e-07,[0.44 0.74],0.15495197689711052,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,5HT4,0.654284476756676,4.86218767354318,111,111,1.0776586702636875e-15,[0.53 0.75],0.791018093864291,4.86218767354318,111,111,1.0776586702636875e-15,[0.7  0.86],0.6588304381611217,4.86218767354318,111,111,1.0776586702636875e-15,[0.54 0.75],0.7943312625628706,4.86218767354318,111,111,1.0776586702636875e-15,[0.7  0.86],0.17671378663781026,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,5HT6,0.5509198093238431,3.4719432841395856,111,111,1.0899566815575724e-10,[0.41 0.67],0.7104426753876185,3.4719432841395856,111,111,1.0899566815575724e-10,[0.58 0.8 ],0.5527671365839324,3.4719432841395856,111,111,1.0899566815575724e-10,[0.41 0.67],0.7119768619008938,3.4719432841395856,111,111,1.0899566815575724e-10,[0.58 0.8 ],0.18327888632531664,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,5HTT,0.5277201970559047,3.2153094498747685,111,111,1.1382401041672704e-09,[0.38 0.65],0.6908597504606971,3.2153094498747685,111,111,1.1382401041672704e-09,[0.55 0.79],0.525538985030051,3.2153094498747685,111,111,1.1382401041672704e-09,[0.38 0.65],0.6889879448340661,3.2153094498747685,111,111,1.1382401041672704e-09,[0.55 0.79],0.1760973423623866,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,A4B2,0.5649313251246044,3.6277246116369364,111,111,2.7136921902812482e-11,[0.43 0.68],0.7219886471115567,3.6277246116369364,111,111,2.7136921902812482e-11,[0.6  0.81],0.567822165785152,3.6277246116369364,111,111,2.7136921902812482e-11,[0.43 0.68],0.7243451179308866,3.6277246116369364,111,111,2.7136921902812482e-11,[0.6  0.81],0.2846244966395473,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,CB1,0.5680269947284892,3.78563810214016,111,111,6.80463625149003e-12,[0.42 0.68],0.7245117547569334,3.78563810214016,111,111,6.80463625149003e-12,[0.6  0.81],0.5820828994349593,3.78563810214016,111,111,6.80463625149003e-12,[0.45 0.69],0.7358437407329921,3.78563810214016,111,111,6.80463625149003e-12,[0.62 0.82],0.13446188013159704,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,CMRglu,0.5154660523097561,3.1190904186983643,111,111,2.7909794176717783e-09,[0.37 0.64],0.680273967898024,3.1190904186983643,111,111,2.7909794176717783e-09,[0.54 0.78],0.514455912178786,3.1190904186983643,111,111,2.7909794176717783e-09,[0.36 0.64],0.6793937123447314,3.1190904186983643,111,111,2.7909794176717783e-09,[0.53 0.78],0.2082643887798078,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,D1,0.5603402888981324,3.8209495742140938,111,111,5.0122260980508455e-12,[0.4  0.68],0.7182283158167102,3.8209495742140938,111,111,5.0122260980508455e-12,[0.57 0.81],0.5851439702465591,3.8209495742140938,111,111,5.0122260980508455e-12,[0.45 0.69],0.7382849523195596,3.8209495742140938,111,111,5.0122260980508455e-12,[0.62 0.82],0.22258541580337216,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,D23,0.544532746479086,3.5610587668359193,111,111,4.904712754053826e-11,[0.39 0.67],0.7051100052367317,3.5610587668359193,111,111,4.904712754053826e-11,[0.57 0.8 ],0.56150532097015,3.5610587668359193,111,111,4.904712754053826e-11,[0.42 0.68],0.7191846398849177,3.5610587668359193,111,111,4.904712754053826e-11,[0.59 0.81],0.18120112483142867,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,DAT,0.5370315378195165,3.3023581201409833,111,111,5.097291514193548e-10,[0.39 0.66],0.6987905252502068,3.3023581201409833,111,111,5.097291514193548e-10,[0.56 0.79],0.5351386509093152,3.3023581201409833,111,111,5.097291514193548e-10,[0.39 0.66],0.6971860823025129,3.3023581201409833,111,111,5.097291514193548e-10,[0.56 0.79],0.4408325674990572,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,FDOPA,0.4745036768246596,2.9659086818493337,111,111,1.1857575027578431e-08,[0.31 0.61],0.643611385013976,2.9659086818493337,111,111,1.1857575027578431e-08,[0.47 0.76],0.4957019537153376,2.9659086818493337,111,111,1.1857575027578431e-08,[0.34 0.62],0.6628352025401977,2.9659086818493337,111,111,1.1857575027578431e-08,[0.51 0.77],0.1801832699508634,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,GABAa5,0.4307634335152503,2.6423674831558026,111,111,2.695169323074607e-07,[0.26 0.57],0.602144873743251,2.6423674831558026,111,111,2.695169323074607e-07,[0.42 0.73],0.45090658500301306,2.6423674831558026,111,111,2.695169323074607e-07,[0.29 0.59],0.6215515039544419,2.6423674831558026,111,111,2.695169323074607e-07,[0.45 0.74],0.18805901655434454,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,GABAa,0.3669902272428489,2.156294525900533,111,111,3.294452577392632e-05,[0.2  0.52],0.5369317496629802,2.156294525900533,111,111,3.294452577392632e-05,[0.33 0.68],0.3663455727632473,2.156294525900533,111,111,3.294452577392632e-05,[0.19 0.52],0.5362414605294376,2.156294525900533,111,111,3.294452577392632e-05,[0.33 0.68],0.23811979841997113,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,HDAC,0.44158997747702106,2.5677113484831566,111,111,5.603590485448028e-07,[0.28 0.58],0.6126429628067528,2.5677113484831566,111,111,5.603590485448028e-07,[0.44 0.73],0.43941653215574256,2.5677113484831566,111,111,5.603590485448028e-07,[0.28 0.58],0.6105481246594413,2.5677113484831566,111,111,5.603590485448028e-07,[0.43 0.73],0.25757061608257564,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,KOR,0.4436163323371767,2.598758109686579,111,111,4.1312910579301133e-07,[0.28 0.58],0.6145903484189231,2.598758109686579,111,111,4.1312910579301133e-07,[0.44 0.73],0.4442527285685831,2.598758109686579,111,111,4.1312910579301133e-07,[0.28 0.58],0.6152008160079954,2.598758109686579,111,111,4.1312910579301133e-07,[0.44 0.74],0.207854036456441,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,M1,0.3889733399284535,2.2777919507945676,111,111,9.86053851755386e-06,[0.22 0.53],0.5600875535141512,2.2777919507945676,111,111,9.86053851755386e-06,[0.36 0.7 ],0.3898331468184913,2.2777919507945676,111,111,9.86053851755386e-06,[0.22 0.54],0.5609783414805871,2.2777919507945676,111,111,9.86053851755386e-06,[0.36 0.7 ],0.2453735559988979,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,mGluR5,0.335383823835759,2.0253683245726295,111,111,0.00012030693986620846,[0.16 0.49],0.5023032597061149,2.0253683245726295,111,111,0.00012030693986620846,[0.28 0.66],0.3389234680102878,2.0253683245726295,111,111,0.00012030693986620846,[0.16 0.49],0.506262644740922,2.0253683245726295,111,111,0.00012030693986620846,[0.28 0.66],0.28947076091510143,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,MOR,0.5646245182063017,3.729834378500665,111,111,1.1061012705983632e-11,[0.42 0.68],0.7217380421132501,3.729834378500665,111,111,1.1061012705983632e-11,[0.59 0.81],0.5771522129631121,3.729834378500665,111,111,1.1061012705983632e-11,[0.44 0.69],0.7318915805580664,3.729834378500665,111,111,1.1061012705983632e-11,[0.61 0.82],0.14858602126421414,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,NET,0.5408191791679724,3.444704035212084,111,111,1.393592346315051e-10,[0.4  0.66],0.7019891580788987,3.444704035212084,111,111,1.393592346315051e-10,[0.57 0.8 ],0.5500262820301448,3.444704035212084,111,111,1.393592346315051e-10,[0.41 0.67],0.7096992978851283,3.444704035212084,111,111,1.393592346315051e-10,[0.58 0.8 ],10.278006324848018,0.123
Schaefer100Subcortical,pearson,all,inverted,auc,NMDA,0.5189263550299588,3.191038893213619,111,111,1.4259624714842494e-09,[0.37 0.64],0.6832804675638453,3.191038893213619,111,111,1.4259624714842494e-09,[0.54 0.78],0.5227913529415057,3.191038893213619,111,111,1.4259624714842494e-09,[0.37 0.65],0.6866224344282673,3.191038893213619,111,111,1.4259624714842494e-09,[0.54 0.78],0.1867345471661767,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,SV2A,0.3643716775870494,2.1432436220194555,111,111,3.7497020317510224e-05,[0.19 0.51],0.5341237781063537,2.1432436220194555,111,111,3.7497020317510224e-05,[0.32 0.68],0.3637146080598583,2.1432436220194555,111,111,3.7497020317510224e-05,[0.19 0.51],0.5334174847291707,2.1432436220194555,111,111,3.7497020317510224e-05,[0.32 0.68],0.2590193963922454,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,VAChT,0.5897205236803594,3.8492341459472557,111,111,3.9272526864112936e-12,[0.45 0.7 ],0.7419172299733521,3.8492341459472557,111,111,3.9272526864112936e-12,[0.62 0.82],0.5875637389727822,3.8492341459472557,111,111,3.9272526864112936e-12,[0.45 0.7 ],0.7402080616340603,3.8492341459472557,111,111,3.9272526864112936e-12,[0.62 0.82],0.20640236342603246,0.001
Schaefer100Subcortical,pearson,all,inverted,auc,VMAT2,0.5790613913519979,3.953549188495669,111,111,1.6088555974068053e-12,[0.43 0.69],0.7334247984572703,3.953549188495669,111,111,1.6088555974068053e-12,[0.61 0.82],0.5962490885030708,3.953549188495669,111,111,1.6088555974068053e-12,[0.46 0.7 ],0.7470627144567028,3.953549188495669,111,111,1.6088555974068053e-12,[0.63 0.83],0.1777084020340867,0.001
Schaefer100Subcortical,pearson,all,delta,auc,5HT1a,0.6064115284172584,4.284492117678129,111,111,1.0215961725137353e-13,[0.47 0.71],0.7549890145705499,4.284492117678129,111,111,1.0215961725137353e-13,[0.64 0.83],0.6215341123682574,4.284492117678129,111,111,1.0215961725137353e-13,[0.49 0.72],0.7666001074260526,4.284492117678129,111,111,1.0215961725137353e-13,[0.66 0.84],5.0183036129639085,0.04200000000000004
Schaefer100Subcortical,pearson,all,delta,auc,5HT1b,0.4854768884430713,2.8734574891257307,111,111,2.8691776948332725e-08,[0.33 0.62],0.6536310220913631,2.8734574891257307,111,111,2.8691776948332725e-08,[0.5  0.76],0.48366543182292276,2.8734574891257307,111,111,2.8691776948332725e-08,[0.33 0.61],0.6519871952919488,2.8734574891257307,111,111,2.8691776948332725e-08,[0.49 0.76],15.01063152217571,0.635
Schaefer100Subcortical,pearson,all,delta,auc,5HT2a,0.6417863917970692,4.624755209337398,111,111,6.731204369055534e-15,[0.52 0.74],0.7818147293748507,4.624755209337398,111,111,6.731204369055534e-15,[0.68 0.85],0.6444289705834857,4.624755209337398,111,111,6.731204369055534e-15,[0.52 0.74],0.7837723393486868,4.624755209337398,111,111,6.731204369055534e-15,[0.69 0.85],6.261400625760556,0.406
Schaefer100Subcortical,pearson,all,delta,auc,5HT4,0.6015638918047969,4.113669032068209,111,111,4.1799371463287596e-13,[0.47 0.71],0.7512205974210576,4.113669032068209,111,111,4.1799371463287596e-13,[0.64 0.83],0.6088913874836547,4.113669032068209,111,111,4.1799371463287596e-13,[0.48 0.71],0.7569080078624519,4.113669032068209,111,111,4.1799371463287596e-13,[0.65 0.83],0.45161268064214216,0.001
Schaefer100Subcortical,pearson,all,delta,auc,5HT6,0.4805697913108976,2.8710753074737885,111,111,2.935549617231148e-08,[0.33 0.61],0.6491687107642534,2.8710753074737885,111,111,2.935549617231148e-08,[0.49 0.76],0.4833476899458272,2.8710753074737885,111,111,2.935549617231148e-08,[0.33 0.61],0.6516984429503232,2.8710753074737885,111,111,2.935549617231148e-08,[0.49 0.76],0.5213470913490601,0.07799999999999996
