parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200,original,FDOPA,treat*session,True,7,106,-0.5042876568926772,2.464838520888988,0.11641966641093718,0.7527087887023067
Schaefer200,original,D1,treat,True,7,106,-0.42780919708865495,0.30906388247450844,0.578255193295519,0.9999414609706352
Schaefer200,original,D1,session,True,7,106,-0.42780919708865495,5.801706335959457e-06,0.9980781587411752,1.0
Schaefer200,original,D1,treat*session,True,7,106,-0.42780919708865495,1.8689548861553225,0.17159482569699697,0.8805738400593727
Schaefer200,original,D23,treat,True,7,106,-0.880352644700117,0.17082776376349343,0.6793771932623967,0.9999973483750141
Schaefer200,original,D23,session,True,7,106,-0.880352644700117,2.501436602691523,0.11374249969318691,0.7441177294450103
Schaefer200,original,D23,treat*session,True,7,106,-0.880352644700117,7.873852561976364,0.005015468557447039,0.0551778926183234
Schaefer200,original,DAT,treat,True,7,106,-0.8283429335315531,0.634809500268195,0.42559662617711314,0.998085890360628
Schaefer200,original,DAT,session,True,7,106,-0.8283429335315531,0.6942336775083915,0.4047280723383261,0.9971363642828466
Schaefer200,original,DAT,treat*session,True,7,106,-0.8283429335315531,9.876673672565436,0.0016738726786054204,0.018733332786483148
Schaefer200,original,5HT1a,treat,True,7,106,-0.7739488320014015,0.5091595431067568,0.4755029099352551,0.9993139224210403
Schaefer200,original,5HT1a,session,True,7,106,-0.7739488320014015,2.6102531576684527,0.10617481165592811,0.7183406672716564
Schaefer200,original,5HT1a,treat*session,True,7,106,-0.7739488320014015,6.000566562708973,0.01430128510998355,0.1500713178974079
Schaefer200,original,5HT1b,treat,True,7,106,0.23058656664158658,3.1838671734659525,0.07436852807574706,0.582032002032004
Schaefer200,original,5HT1b,session,True,7,106,0.23058656664158658,0.6084827561009156,0.43535965183209013,0.9984226628947239
Schaefer200,original,5HT1b,treat*session,True,7,106,0.23058656664158658,0.5404578775487086,0.4622430290920415,0.9990905643415222
Schaefer200,original,5HT2a,treat,True,7,106,-0.3179939067465248,0.37782370091232104,0.5387702621860615,0.9998392338815134
Schaefer200,original,5HT2a,session,True,7,106,-0.3179939067465248,0.2587290376096245,0.6109946704417628,0.9999764878999471
Schaefer200,original,5HT2a,treat*session,True,7,106,-0.3179939067465248,0.8543891319109594,0.3553136316800407,0.9929552311392296
Schaefer200,original,5HT4,treat,True,7,106,-0.6879310451432927,0.24192014820701993,0.6228227093409937,0.9999834073777795
Schaefer200,original,5HT4,session,True,7,106,-0.6879310451432927,1.9867544605941745,0.15868064312130625,0.8577883372952012
Schaefer200,original,5HT4,treat*session,True,7,106,-0.6879310451432927,4.150114191391994,0.04163171622743347,0.381225528231391
Schaefer200,original,5HT6,treat,True,7,106,-0.40639945966706575,2.6405306888845796,0.10416874225784184,0.7111218445487166
Schaefer200,original,5HT6,session,True,7,106,-0.40639945966706575,1.264514372461575,0.2607983080984496,0.9669968336845768
Schaefer200,original,5HT6,treat*session,True,7,106,-0.40639945966706575,1.367673240852098,0.24221205569932408,0.9563185462034319
Schaefer200,original,5HTT,treat,True,7,106,-0.987719088981904,1.8139383560944446,0.17803650829922985,0.8906474283986824
Schaefer200,original,5HTT,session,True,7,106,-0.987719088981904,0.7174282557192405,0.3969887856989628,0.9966868199674199
Schaefer200,original,5HTT,treat*session,True,7,106,-0.987719088981904,15.79926280878234,7.042994424833012e-05,0.0007947470170839299
Schaefer200,original,MOR,treat,True,7,106,-0.441423910363268,0.8977084621197767,0.34339690065810957,0.9913371869900008
Schaefer200,original,MOR,session,True,7,106,-0.441423910363268,1.99042398126307,0.1582965554481252,0.8570537324775587
Schaefer200,original,MOR,treat*session,True,7,106,-0.441423910363268,1.8919990320456248,0.16897662288026413,0.8762431073686937
Schaefer200,original,KOR,treat,True,7,106,-0.6430624500724443,0.0015453920804279343,0.9686420578227444,1.0
Schaefer200,original,KOR,session,True,7,106,-0.6430624500724443,7.648963595856075,0.005680494704400413,0.06228198588623601
Schaefer200,original,KOR,treat*session,True,7,106,-0.6430624500724443,4.273624573037783,0.038708279376614446,0.35958098993127785
Schaefer200,original,CB1,treat,True,7,106,-0.16124710780699042,0.22268394872996447,0.6370024498152648,0.9999892339409093
Schaefer200,original,CB1,session,True,7,106,-0.16124710780699042,0.38088251595428274,0.5371313068199922,0.999832665979802
Schaefer200,original,CB1,treat*session,True,7,106,-0.16124710780699042,0.26844581619081803,0.6043762422989292,0.9999715554711852
Schaefer200,inverted,CMRglu,treat,True,7,106,-0.9748284089525406,0.028980264627390253,0.8648246127606696,0.9999999943104376
Schaefer200,inverted,CMRglu,session,True,7,106,-0.9748284089525406,0.8004076732364105,0.370971509879235,0.9876960679653873
Schaefer200,inverted,CMRglu,treat*session,True,7,106,-0.9748284089525406,13.300503005601243,0.00026533492378143903,0.00251432293158671
Schaefer200,inverted,SV2A,treat,True,7,106,-0.7708313923342971,2.662095949207377,0.10276523888446708,0.6425347743810549
Schaefer200,inverted,SV2A,session,True,7,106,-0.7708313923342971,0.14670946443224925,0.7016999560823325,0.9999896201991195
Schaefer200,inverted,SV2A,treat*session,True,7,106,-0.7708313923342971,9.176221604638291,0.0024517966135996485,0.023018967222287468
Schaefer200,inverted,HDAC,treat,True,7,106,-0.7721404236561291,0.24091338578372,0.6235471964163147,0.9999056179463452
Schaefer200,inverted,HDAC,session,True,7,106,-0.7721404236561291,1.722025061235573,0.18943258369580007,0.8636330423281733
Schaefer200,inverted,HDAC,treat*session,True,7,106,-0.7721404236561291,9.052848027298802,0.002622859317890401,0.024607174358203365
Schaefer200,inverted,VMAT2,treat,True,7,106,-0.475797301311618,0.41262126056303683,0.5206420465357582,0.9990656408744488
Schaefer200,inverted,VMAT2,session,True,7,106,-0.475797301311618,0.18964863925141823,0.6632092129936449,0.9999671750635141
Schaefer200,inverted,VMAT2,treat*session,True,7,106,-0.475797301311618,2.971508537112961,0.0847427971696152,0.5683108682964297
Schaefer200,inverted,mGluR5,treat,True,7,106,-0.6648436570857359,2.5755052673479693,0.10852944294466464,0.6637365387363068
Schaefer200,inverted,mGluR5,session,True,7,106,-0.6648436570857359,0.0299883366851681,0.8625166968791215,0.9999999933192023
Schaefer200,inverted,mGluR5,treat*session,True,7,106,-0.6648436570857359,6.3797744039931406,0.011542810259625612,0.10429142746618747
Schaefer200,inverted,NMDA,treat,True,7,106,-0.636030838960016,0.360634880292892,0.5481538505218926,0.9994666698124042
Schaefer200,inverted,NMDA,session,True,7,106,-0.636030838960016,0.8865882581903624,0.3464035352093905,0.9823031137017355
Schaefer200,inverted,NMDA,treat*session,True,7,106,-0.636030838960016,4.975966659863587,0.025701837142177848,0.21887022324923433
Schaefer200,inverted,GABAa,treat,True,7,106,-0.735780809960191,1.9957719427136753,0.1577386782064644,0.8037832625916194
Schaefer200,inverted,GABAa,session,True,7,106,-0.735780809960191,0.02894148253406314,0.8649142207505227,0.9999999943461174
Schaefer200,inverted,GABAa,treat*session,True,7,106,-0.735780809960191,8.664391048391426,0.003244884210322275,0.03036282500041121
Schaefer200,inverted,GABAa5,treat,True,7,106,-0.4527232887691396,0.6857651917143512,0.407608541946883,0.9930368493214176
