parc	metric	sample	between	dv	n	df_model	df_resid	F	p	pmeff	beta	np2	posthoc	covariates
Schaefer200	original	all	dx	VAChT	151	1.0	143.0	3.7063764271931623	0.056190078729028516	0.4532672114769577	-0.3523773174154992	0.025263908205329765		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	FDOPA	151	1.0	143.0	9.580749339280015	0.0023662187886572417	0.024431043089120696	-0.5858256530834287	0.06279133757546418	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	D1	151	1.0	143.0	4.095085606780419	0.04487085522903856	0.3807972909784504	-0.3853988202223088	0.02783971734941262	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	D23	151	1.0	143.0	15.29526996619896	0.00014157989272923306	0.0014772162706131464	-0.730219500981017	0.0966249337043677	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	DAT	151	1.0	143.0	5.498231343235684	0.02041104828732313	0.19371022922434267	-0.4402875877158058	0.037025567870415825	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	5HT1a	151	1.0	143.0	12.735827854728687	0.0004887818907832497	0.005091503384766827	-0.6653484341163406	0.08177840661436456	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	5HT1b	151	1.0	143.0	8.454347350206513	0.004223043734022449	0.04322326596125603	-0.5536311357439885	0.05582109393438276	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	5HT2a	151	1.0	143.0	9.205987039730338	0.002866090176623133	0.029522603271222803	-0.5666557682709111	0.060483737984152346	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	5HT4	151	1.0	143.0	19.950069155663346	1.6027523373244927e-05	0.00016732710268863027	-0.8121033507994696	0.1224305657495941	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	5HT6	151	1.0	143.0	15.082610771498567	0.00015674287320670662	0.001635306739140252	-0.6590546462342763	0.09540967661079318	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	5HTT	151	1.0	143.0	4.80248756467128	0.03003716104131489	0.2727010851396853	-0.4121989700256921	0.03249260309350302	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200	original	all	dx	MOR	151	1.0	143.0	6.256536672098429	0.013501084875496427	0.13231107332055436	-0.4840842396641411	0.04191800782463156	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
